search_date,outbound_flight_date,outbound_airline,outbound_departure_hour,outboud_arrival_hour,outbound_departure_airport,outbound_arrival_airport,outbound_flight_duration,outbound_flight_stops,inbound_flight_date,inbound_airline,inbound_departure_hour,inboud_arrival_hour,inbound_departure_airport,inbound_arrival_airport,inbound_flight_duration,intbound_flight_stops,price
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-06,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£221
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-06,easyJet,08:30,10:50,OPO,LGW,2h 20m,direct,£232
2024-05-29,2024-07-01,Vueling,19:20,14:45+1,LGW,OPO,19h 25m,1 stop,2024-07-06,Vueling,13:50,19:30,OPO,LGW,5h 40m,1 stop,£224
2024-05-29,2024-07-01,easyJet,06:10,08:35,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£158
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£222
2024-05-29,2024-07-01,easyJet,06:10,08:35,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,15:50,18:10,OPO,LGW,2h 20m,direct,£310
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,15:50,18:10,OPO,LGW,2h 20m,direct,£374
2024-05-29,2024-07-01,Norwegian,11:30,18:30,LGW,OPO,7h 00m,1 stop,2024-07-07,Norwegian,10:05,19:55,OPO,LGW,9h 50m,1 stop,£847
2024-05-29,2024-07-01,Norwegian,20:45,09:40+1,LGW,OPO,12h 55m,1 stop,2024-07-07,Norwegian,10:05,19:55,OPO,LGW,9h 50m,1 stop,£503
2024-05-29,2024-07-01,Norwegian,09:20,18:30,LGW,OPO,9h 10m,1 stop,2024-07-07,Norwegian,10:05,19:55,OPO,LGW,9h 50m,1 stop,£847
2024-05-29,2024-07-01,easyJet,06:10,08:35,LGW,OPO,2h 25m,direct,2024-07-08,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£219
2024-05-29,2024-07-01,easyJet,06:10,08:35,LGW,OPO,2h 25m,direct,2024-07-08,easyJet,09:05,11:25,OPO,LGW,2h 20m,direct,£231
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-08,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£283
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-08,easyJet,09:05,11:25,OPO,LGW,2h 20m,direct,£295
2024-05-29,2024-07-01,Norwegian,11:30,18:30,LGW,OPO,7h 00m,1 stop,2024-07-08,Norwegian,19:10,08:40+1,OPO,LGW,13h 30m,1 stop,£756
2024-05-29,2024-07-01,Norwegian,09:20,18:30,LGW,OPO,9h 10m,1 stop,2024-07-08,Norwegian,19:10,08:40+1,OPO,LGW,13h 30m,1 stop,£756
2024-05-29,2024-07-01,Norwegian,20:45,09:40+1,LGW,OPO,12h 55m,1 stop,2024-07-08,Norwegian,19:10,08:40+1,OPO,LGW,13h 30m,1 stop,£412
2024-05-29,2024-07-01,easyJet,06:10,08:35,LGW,OPO,2h 25m,direct,2024-07-09,easyJet,06:40,09:05,OPO,LGW,2h 25m,direct,£170
2024-05-29,2024-07-01,easyJet,09:45,12:10,LGW,OPO,2h 25m,direct,2024-07-09,easyJet,06:40,09:05,OPO,LGW,2h 25m,direct,£234
2024-05-29,2024-07-01,Norwegian,11:30,18:30,LGW,OPO,7h 00m,1 stop,2024-07-09,Norwegian,10:20,18:20,OPO,LGW,8h 00m,1 stop,£745
2024-05-29,2024-07-01,Norwegian,11:30,18:30,LGW,OPO,7h 00m,1 stop,2024-07-09,Norwegian,10:20,19:55,OPO,LGW,9h 35m,1 stop,£745
2024-05-29,2024-07-01,Norwegian,09:20,18:30,LGW,OPO,9h 10m,1 stop,2024-07-09,Norwegian,10:20,18:20,OPO,LGW,8h 00m,1 stop,£745
2024-05-29,2024-07-01,Norwegian,20:45,09:40+1,LGW,OPO,12h 55m,1 stop,2024-07-09,Norwegian,10:20,18:20,OPO,LGW,8h 00m,1 stop,£402
2024-05-29,2024-07-01,Norwegian,09:20,18:30,LGW,OPO,9h 10m,1 stop,2024-07-09,Norwegian,10:20,19:55,OPO,LGW,9h 35m,1 stop,£745
2024-05-29,2024-07-01,Norwegian,20:45,09:40+1,LGW,OPO,12h 55m,1 stop,2024-07-09,Norwegian,10:20,19:55,OPO,LGW,9h 35m,1 stop,£402
2024-05-29,2024-07-07,easyJet,12:45,15:15,LGW,OPO,2h 30m,direct,2024-07-16,easyJet,06:40,09:05,OPO,LGW,2h 25m,direct,£184
2024-05-29,2024-07-07,easyJet,09:35,12:00,LGW,OPO,2h 25m,direct,2024-07-16,easyJet,06:40,09:05,OPO,LGW,2h 25m,direct,£189
2024-05-29,2024-07-07,Vueling,08:40,19:30,LGW,OPO,10h 50m,1 stop,2024-07-16,Vueling,20:20,07:50+1,OPO,LGW,11h 30m,1 stop,£393
2024-05-29,2024-07-07,Vueling,08:40,19:30,LGW,OPO,10h 50m,1 stop,2024-07-16,Vueling,15:30,07:05+1,OPO,LGW,15h 35m,1 stop,£375
2024-05-29,2024-07-07,Vueling,19:45,13:15+1,LGW,OPO,17h 30m,1 stop,2024-07-16,Vueling,20:20,07:50+1,OPO,LGW,11h 30m,1 stop,£282
2024-05-29,2024-07-07,Vueling,08:40,19:30,LGW,OPO,10h 50m,1 stop,2024-07-16,Vueling,20:20,14:45+1,OPO,LGW,18h 25m,1 stop,£402
2024-05-29,2024-07-07,Vueling,19:45,13:15+1,LGW,OPO,17h 30m,1 stop,2024-07-16,Vueling,15:30,07:05+1,OPO,LGW,15h 35m,1 stop,£265
2024-05-29,2024-07-07,Vueling,19:45,13:15+1,LGW,OPO,17h 30m,1 stop,2024-07-16,Vueling,20:20,14:45+1,OPO,LGW,18h 25m,1 stop,£292
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£198
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£167
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,easyJet,19:20,21:40,OPO,LGW,2h 20m,direct,£253
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,easyJet,19:20,21:40,OPO,LGW,2h 20m,direct,£222
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-04,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£191
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-04,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£160
2024-05-29,2024-06-29,Vueling,21:05,08:00+1,LGW,OPO,10h 55m,1 stop,2024-07-04,Vueling,21:55,08:30+1,OPO,LGW,10h 35m,1 stop,£697
2024-05-29,2024-06-29,Vueling,21:05,08:00+1,LGW,OPO,10h 55m,1 stop,2024-07-04,Vueling,21:55,08:55+1,OPO,LGW,11h 00m,1 stop,£678
2024-05-29,2024-06-29,Vueling,20:15,13:15+1,LGW,OPO,17h 00m,1 stop,2024-07-04,Vueling,20:40,08:25+1,OPO,LGW,11h 45m,1 stop,£223
2024-05-29,2024-06-29,Vueling,20:15,13:15+1,LGW,OPO,17h 00m,1 stop,2024-07-04,Vueling,20:40,14:45+1,OPO,LGW,18h 05m,1 stop,£260
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-05,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£193
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£162
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-05,easyJet,19:45,22:00,OPO,LGW,2h 15m,direct,£232
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,easyJet,19:45,22:00,OPO,LGW,2h 15m,direct,£201
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-06,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£204
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-06,easyJet,08:30,10:50,OPO,LGW,2h 20m,direct,£215
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-06,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£173
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-06,easyJet,08:30,10:50,OPO,LGW,2h 20m,direct,£184
2024-05-29,2024-06-29,Vueling,09:20,08:00+1,LGW,OPO,22h 40m,2 stops,2024-07-06,Vueling,08:10,18:55,OPO,LGW,10h 45m,2 stops,£560
2024-05-29,2024-06-29,Vueling,08:30,08:00+1,LGW,OPO,23h 30m,2 stops,2024-07-06,Vueling,08:10,18:55,OPO,LGW,10h 45m,2 stops,£508
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£205
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£174
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,15:50,18:10,OPO,LGW,2h 20m,direct,£357
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-07,easyJet,15:50,18:10,OPO,LGW,2h 20m,direct,£326
2024-05-29,2024-06-29,British Airways,07:10,09:35,LGW,OPO,2h 25m,direct,2024-07-07,British Airways,20:35,22:50,OPO,LGW,2h 15m,direct,£609
2024-05-29,2024-06-29,Air Europa,10:00,15:15,LGW,OPO,5h 15m,1 stop,2024-07-07,Air Europa,11:35,16:25,OPO,LGW,4h 50m,1 stop,£388
2024-05-29,2024-06-29,Air Europa,10:00,19:20,LGW,OPO,9h 20m,1 stop,2024-07-07,Air Europa,11:35,16:25,OPO,LGW,4h 50m,1 stop,£354
2024-05-29,2024-06-29,Air Europa,10:00,15:15,LGW,OPO,5h 15m,1 stop,2024-07-07,Air Europa,07:35,16:25,OPO,LGW,8h 50m,1 stop,£388
2024-05-29,2024-06-29,Air Europa,10:00,19:20,LGW,OPO,9h 20m,1 stop,2024-07-07,Air Europa,07:35,16:25,OPO,LGW,8h 50m,1 stop,£354
2024-05-29,2024-06-29,Vueling,20:15,13:15+1,LGW,OPO,17h 00m,1 stop,2024-07-07,Vueling,20:10,07:50+1,OPO,LGW,11h 40m,1 stop,£354
2024-05-29,2024-06-29,Vueling,20:15,13:15+1,LGW,OPO,17h 00m,1 stop,2024-07-07,Vueling,20:10,14:45+1,OPO,LGW,18h 35m,1 stop,£354
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-08,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£266
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-08,easyJet,09:05,11:25,OPO,LGW,2h 20m,direct,£278
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-08,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£235
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-08,easyJet,09:05,11:25,OPO,LGW,2h 20m,direct,£247
2024-05-29,2024-06-29,TAP AIR PORTUGAL,12:00,14:25,LGW,OPO,2h 25m,direct,2024-07-08,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£614
2024-05-29,2024-06-29,Vueling,15:00,21:15,LGW,OPO,6h 15m,1 stop,2024-07-08,Vueling,21:55,08:30+1,OPO,LGW,10h 35m,1 stop,£695
2024-05-29,2024-06-29,Vueling,15:00,21:15,LGW,OPO,6h 15m,1 stop,2024-07-08,Vueling,21:55,08:55+1,OPO,LGW,11h 00m,1 stop,£695
2024-05-29,2024-06-29,Vueling,21:05,08:00+1,LGW,OPO,10h 55m,1 stop,2024-07-08,Vueling,21:55,08:30+1,OPO,LGW,10h 35m,1 stop,£667
2024-05-29,2024-06-29,Vueling,21:05,08:00+1,LGW,OPO,10h 55m,1 stop,2024-07-08,Vueling,21:55,08:55+1,OPO,LGW,11h 00m,1 stop,£667
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-03,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£197
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£198
2024-05-29,2024-06-29,,21:05,07:15+1,LGW,OPO,10h 10m,1 stop,2024-07-03,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£151
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£167
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-03,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£192
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,easyJet,19:20,21:40,OPO,LGW,2h 20m,direct,£253
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,easyJet,19:20,21:40,OPO,LGW,2h 20m,direct,£222
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£277
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-03,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£264
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£316
2024-05-29,2024-06-29,British Airways,07:10,09:35,LGW,OPO,2h 25m,direct,2024-07-03,British Airways,20:05,22:30,OPO,LGW,2h 25m,direct,£322
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£247
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£285
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-03,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£289
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-03,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£315
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-03,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£285
2024-05-29,2024-06-29,TAP AIR PORTUGAL,12:00,14:25,LGW,OPO,2h 25m,direct,2024-07-03,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£385
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-04,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£188
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-04,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£191
2024-05-29,2024-06-29,,21:40,12:30+1,LGW,OPO,14h 50m,2 stops,2024-07-04,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£142
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-04,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£160
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-04,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£244
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-04,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£244
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-04,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£295
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-04,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£295
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-04,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£336
2024-05-29,2024-06-29,British Airways,07:10,09:35,LGW,OPO,2h 25m,direct,2024-07-04,British Airways,10:15,12:35,OPO,LGW,2h 20m,direct,£338
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-04,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£263
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-04,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£263
2024-05-29,2024-06-29,CitizenPlane,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-04,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£307
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-04,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£305
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-04,CitizenPlane,18:05,20:20,OPO,LGW,2h 15m,direct,£309
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-04,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£309
2024-05-29,2024-06-29,British Airways,07:10,09:35,LGW,OPO,2h 25m,direct,2024-07-04,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£391
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£189
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-05,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£193
2024-05-29,2024-06-29,,21:05,07:15+1,LGW,OPO,10h 10m,1 stop,2024-07-05,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£146
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£162
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-05,easyJet,19:45,22:00,OPO,LGW,2h 15m,direct,£234
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-05,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£190
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,easyJet,19:45,22:00,OPO,LGW,2h 15m,direct,£203
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-05,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£247
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-05,British Airways,11:10,13:30,OPO,LGW,2h 20m,direct,£229
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£218
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-05,TAP AIR PORTUGAL,17:55,20:10,OPO,LGW,2h 15m,direct,£247
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-05,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£256
2024-05-29,2024-06-29,CitizenPlane,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-05,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£259
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-05,TAP AIR PORTUGAL,17:55,20:10,OPO,LGW,2h 15m,direct,£294
2024-05-29,2024-06-29,British Airways,07:10,09:35,LGW,OPO,2h 25m,direct,2024-07-05,British Airways,11:10,13:30,OPO,LGW,2h 20m,direct,£326
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-05,TAP AIR PORTUGAL,17:55,20:10,OPO,LGW,2h 15m,direct,£263
2024-05-29,2024-06-29,CitizenPlane,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-05,TAP AIR PORTUGAL,17:55,20:10,OPO,LGW,2h 15m,direct,£309
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£212
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-06,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£204
2024-05-29,2024-06-29,,21:05,07:15+1,LGW,OPO,10h 10m,1 stop,2024-07-06,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£157
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-06,easyJet,08:30,10:50,OPO,LGW,2h 20m,direct,£215
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-06,easyJet,07:00,09:20,OPO,LGW,2h 20m,direct,£173
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-06,easyJet,08:30,10:50,OPO,LGW,2h 20m,direct,£184
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£205
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£276
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£261
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-06,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£246
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£315
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,CitizenPlane,08:55,11:10,OPO,LGW,2h 15m,direct,£296
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-06,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£284
2024-05-29,2024-06-29,CitizenPlane,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£333
2024-05-29,2024-06-29,TAP AIR PORTUGAL,12:00,14:25,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£398
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,CitizenPlane,18:05,20:20,OPO,LGW,2h 15m,direct,£340
2024-05-29,2024-06-29,CitizenPlane,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-06,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£372
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£206
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£205
2024-05-29,2024-06-29,,21:05,07:15+1,LGW,OPO,10h 10m,1 stop,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£158
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-07,easyJet,06:40,09:00,OPO,LGW,2h 20m,direct,£174
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-07,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£261
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-07,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£315
2024-05-29,2024-06-29,easyJet,10:00,12:25,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,15:50,18:05,OPO,LGW,2h 15m,direct,£355
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-07,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£284
2024-05-29,2024-06-29,easyJet,05:20,07:40,LGW,OPO,2h 20m,direct,2024-07-07,easyJet,15:50,18:05,OPO,LGW,2h 15m,direct,£323
2024-05-29,2024-06-29,CitizenPlane,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-07,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£372
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-07,TAP AIR PORTUGAL,18:05,20:20,OPO,LGW,2h 15m,direct,£374
2024-05-29,2024-06-29,TAP AIR PORTUGAL,21:05,23:30,LGW,OPO,2h 25m,direct,2024-07-07,easyJet,15:50,18:10,OPO,LGW,2h 20m,direct,£337
2024-05-29,2024-06-29,TAP AIR PORTUGAL,12:00,14:25,LGW,OPO,2h 25m,direct,2024-07-07,TAP AIR PORTUGAL,08:55,11:10,OPO,LGW,2h 15m,direct,£449
